,id,title,title_original,genres,director,keywords,cast
0,190,1 Chance 2 Dance,1 Chance 2 Dance,[],['Adam Deyoe'],[],"['Lexi Giovagnoli', 'Justin Ray', 'Rae Latt', 'Poonam Basu', 'Emily Deahl']"
1,446,10 Cent Pistol,10 Cent Pistol,"['Acción', 'Crimen', 'Suspense']",['Michael C. Martin'],['criminal'],"['Jena Malone', 'Joe Mantegna', 'Adam Arkin', 'Thomas Ian Nicholas', 'Jessica Szohr']"
2,763,12 balas,12 Rounds 3: Lockdown,"['Acción', 'Suspense', 'Crimen']",['Stephen Reynolds'],"['cat and mouse', 'family', 'revenge drama']","['Jonathan Good', 'Roger Cross', 'Daniel Cudmore', 'Lochlyn Munro', 'Ty Olsson']"
3,768,12 años de esclavitud,12 Years a Slave,"['Drama', 'Historia']",['Steve McQueen'],"['slavery', 'violin player', 'physical abuse', 'black slave', 'american history', 'slave owner', '19th century', 'sold into slavery', 'abolitionist', 'abuse of power']","['Chiwetel Ejiofor', 'Michael Fassbender', ""Lupita Nyong'o"", 'Benedict Cumberbatch', 'Paul Dano']"
4,841,16 calles,16 Blocks,"['Acción', 'Aventura', 'Crimen', 'Suspense']",['Richard Donner'],"['mission of murder', 'male bonding', 'doing the right thing', 'people change']","['Bruce Willis', 'Yasiin Bey', 'David Morse', 'Jenna Stern', 'David Zayas']"
5,1191,2 Guns,2 Guns,"['Acción', 'Comedia', 'Crimen']",['Baltasar Kormákur'],"['undercover', 'undercover agent', 'based on comic', 'money', 'fugitive', 'bank robbery', 'dea agent']","['Denzel Washington', 'Mark Wahlberg', 'Paula Patton', 'Bill Paxton', 'Fred Ward']"
6,1939,Los olvidados,4Got10,"['Western', 'Acción', 'Suspense']",['Timothy Woodward Jr.'],"['amnesia', 'cocaine', 'dirty cop', 'million in cash']","['Dolph Lundgren', 'Danny Trejo', 'Johnny Messner', 'Vivica A. Fox', 'Michael Paré']"
7,1975,Ático sin ascensor,5 Flights Up,['Drama'],['Richard Loncraine'],"['new york', 'married couple', 'moving out', 'apartment']","['Morgan Freeman', 'Diane Keaton', 'Carrie Preston', 'Cynthia Nixon', 'Alysia Reiner']"
8,2033,Amantes de 5 a 7,5 to 7,"['Comedia', 'Romance']",['Victor Levin'],"['diplomat', 'extramarital affair', 'novelist']","['Anton Yelchin', 'Bérénice Marlohe', 'Olivia Thirlby', 'Lambert Wilson', 'Frank Langella']"
9,2163,6 Years,6 Years,"['Romance', 'Drama']",['Hannah Fidell'],"['relationship problems', 'relationship', 'violence', 'woman director', 'young adult', 'complicated relationships']","['Taissa Farmiga', 'Ben Rosenfield', 'Lindsay Burdge', 'Joshua Leonard', 'Jennifer Lafleur']"
10,2328,99 Homes,99 Homes,['Drama'],['Ramin Bahrani'],"['parent child relationship', 'florida', 'motel', 'finances', 'single father', 'real estate agent', 'eviction', 'financial crisis', 'foreclosure', 'real estate', 'mortgage', 'construction worker']","['Andrew Garfield', 'Laura Dern', 'Michael Shannon', 'Tim Guinee', 'J.D. Evermore']"
11,2423,"Bichos, una aventura en miniatura",A Bug's Life,"['Aventura', 'Animación', 'Comedia', 'Familia']",['John Lasseter'],"['winter', 'fight', 'ant', 'invention', 'collector', 'ant-hill', 'kids and family', 'grass', 'duringcreditsstinger']","['Dave Foley', 'Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere', 'Phyllis Diller']"
12,2428,Father’s Chair,A Busca,['Drama'],['Luciano Moura'],[],"['Wagner Moura', 'Brás Antunes', 'Lima Duarte', 'Mariana Lima', 'Lucas de Araujo']"
13,2435,A cambio de nada,A cambio de nada,['Drama'],['Daniel Guzmán'],"['adolescence', 'family drama', 'teen drama']","['Miguel Herrán', 'Antonio Bachiller', 'Antonia Guzmán', 'Felipe Vélez', 'Luis Tosar']"
14,2550,A Country Christmas,A Country Christmas,['Familia'],['Dustin Rikert'],[],"['Joey Lauren Adams', 'William Shockley', 'Abraham Benrubi', 'Kevin Pollak', 'Benjamin Stockham']"
15,2662,A Faster Horse,A Faster Horse,['Documental'],['David Gelb'],"['mustang', 'car', 'corporation', 'henry ford family', 'car factory']",[]
16,2698,A fondo,A fondo,[],[],[],[]
17,2751,Una juerga de pelotas,A Good Old Fashioned Orgy,['Comedia'],"['Alex Gregory', 'Peter Huyck']","['beach', 'orgy', 'swimming pool', 'summer', 'kissing', 'labor day', 'swimming', 'duringcreditsstinger']","['Jason Sudeikis', 'Leslie Bibb', 'Lindsay Sloane', 'Lake Bell', 'Michelle Borth']"
18,2754,Goofy e hijo,A Goofy Movie,"['Romance', 'Animación', 'Familia', 'Comedia', 'Aventura']","['Kevin Lima', 'Paul Brizzi']","['parent child relationship', 'pop singer', 'musical', 'celebrity', 'road trip', 'dead mother', 'first love', 'goofy']","['Bill Farmer', 'Jason Marsden', 'Rob Paulsen', 'Jim Cummings', 'Kellie Martin']"
19,2911,Una historia diferente,A Life Less Ordinary,"['Fantasía', 'Comedia', 'Romance']",['Danny Boyle'],"['angel', 'sex', 'robbery', 'based on novel or book', 'karaoke', 'ransom', 'hostage', 'kidnapping', 'chase', 'heaven', 'love', 'murder', 'janitor', 'blood', 'writer', 'robot', 'violence']","['Ewan McGregor', 'Cameron Diaz', 'Holly Hunter', 'Delroy Lindo', 'Dan Hedaya']"
20,2978,Es cuestión de fe,A Matter of Faith,['Drama'],['Rich Christiano'],['religion'],"['Jordan Trovillion', 'Jay Pickett', 'Harry Anderson', 'Clarence Gilyard Jr.', 'Chandler Macocha']"
21,3044,El año más violento,A Most Violent Year,"['Crimen', 'Drama', 'Suspense']",['J.C. Chandor'],"['corruption', 'capitalism', 'wife husband relationship', 'winter', 'american dream', 'immigrant', 'business ethics', 'truck', 'oil', 'lawyer', 'new york city', 'loan shark', 'coat', 'tunnel', '1980s', 'truck hijacking', 'bank loan']","['Oscar Isaac', 'Jessica Chastain', 'Albert Brooks', 'Elyes Gabel', 'David Oyelowo']"
22,3084,Pesadilla en Elm Street (El origen),A Nightmare on Elm Street,"['Terror', 'Misterio', 'Suspense']",['Samuel Bayer'],"['dream', 'pedophilia', 'supernatural', 'freddy krueger', 'remake', 'revenge', 'slasher', 'extreme violence', 'reboot', 'franchise']","['Rooney Mara', 'Jackie Earle Haley', 'Kyle Gallner', 'Katie Cassidy', 'Kellan Lutz']"
23,3137,Un día perfecto,A Perfect Day,"['Comedia', 'Drama', 'Bélica']",['Fernando León de Aranoa'],['road movie'],"['Olga Kurylenko', 'Benicio del Toro', 'Tim Robbins', 'Mélanie Thierry', 'Feđa Štukan']"
24,3144,A Perfect Wedding,A Perfect Wedding,[],[],[],[]
25,3175,La princesa de Castlebury Hall,A Princess for Christmas,"['Comedia', 'Drama', 'Familia']",['Michael Damian'],"['holiday', 'servant', 'butler', 'prince', 'castle', 'royalty', 'ballroom dancing', 'maid', 'christmas']","['Katie McGrath', 'Sam Heughan', 'Roger Moore', 'Charlotte Salt', 'Leilah de Meza']"
26,3213,Una habitación con vistas,A Room with a View,"['Película de TV', 'Drama', 'Romance']",['Nicholas Renton'],[],"['Elaine Cassidy', 'Laurence Fox', 'Rafe Spall', 'Sophie Thompson', 'Mark Williams']"
27,3218,A Russell Peters Christmas Special,A Russell Peters Christmas Special,[],[],[],[]
28,3228,Una segunda oportunidad,A Second Chance,"['Drama', 'Familia']",['Clay Glen'],['gymnastics'],"['Adam Tuominen', 'Emily Morris', 'Nina Pearce', 'Amy Handley', 'Carmel Johnson']"
29,3305,Mil palabras,A Thousand Words,"['Drama', 'Comedia']",['Brian Robbins'],"['liar', 'literary agent']","['Eddie Murphy', 'Allison Janney', 'Cliff Curtis', 'Clark Duke', 'Kerry Washington']"
30,3374,A Very Murray Christmas,A Very Murray Christmas,[],[],[],[]
31,3432,A Year in Champagne,A Year in Champagne,['Documental'],['David Kennard'],['champagne'],[]
32,3458,Aarakshan,Aarakshan,['Drama'],['Prakash Jha'],"['parent child relationship', 'demonstration', 'education', 'mathematics', 'politics', 'prejudice', 'teacher', 'tutor', 'loan', 'affirmative action', 'social activism']","['Saif Ali Khan', 'Amitabh Bachchan', 'Deepika Padukone', 'Manoj Bajpayee', 'Prateik Babbar']"
33,3539,¿Qué pasó anoche?,About Last Night,"['Comedia', 'Romance']",['Steve Pink'],['duringcreditsstinger'],"['Kevin Hart', 'Michael Ealy', 'Regina Hall', 'Joy Bryant', 'Christopher McDonald']"
34,3665,Abzurdah,Abzurdah,['Drama'],['Daniela Goggi'],"['based on novel or book', 'biography', 'argentina', 'based on memoir or autobiography', 'internet chat', 'troubled teen', 'woman director', 'internet culture']","['María Eugenia Suárez', 'Esteban Lamothe', 'Gloria Carrá', 'Rafael Spregelburd', 'Tomás Ottaviano']"
35,3849,Ace Ventura: Operación África,Ace Ventura: When Nature Calls,"['Crimen', 'Comedia', 'Aventura']",['Steve Oedekerk'],"['africa', 'indigenous', 'human animal relationship', 'bat']","['Jim Carrey', 'Ian McNeice', 'Simon Callow', 'Maynard Eziashi', 'Bob Gunton']"
36,3851,Ace Ventura: Operación África,Ace Ventura: When Nature Calls,"['Crimen', 'Comedia', 'Aventura']",['Steve Oedekerk'],"['africa', 'indigenous', 'human animal relationship', 'bat']","['Jim Carrey', 'Ian McNeice', 'Simon Callow', 'Maynard Eziashi', 'Bob Gunton']"
37,3914,Across Grace Alley,Across Grace Alley,"['Música', 'Drama']",['Ralph Macchio'],[],"['Ben Hyland', 'Marsha Mason', 'Karina Smirnoff', 'Ralph Macchio', 'Colin Branca']"
38,3976,Adaptation,Adaptation,[],[],[],[]
39,3983,Addicted to Sexting,Addicted to Sexting,['Documental'],['Joseph Tosconi'],[],[]
40,4200,Advantageous,Advantageous,"['Ciencia ficción', 'Drama', 'Familia']",['Jennifer Phang'],"['identity', 'unemployment', 'dystopian future', 'woman director', 'corporation', 'mind transfer']","['Jacqueline Kim', 'James Urbaniak', 'Freya Adams', 'Ken Jeong', 'Jennifer Ehle']"
41,4298,Aftershock,Aftershock,"['Terror', 'Suspense']",['Nicolás López'],"['rape', 'earthquake', 'natural disaster', 'tsunami']","['Eli Roth', 'Andrea Osvárt', 'Ariel Levy', 'Lorenza Izzo', 'Nicolas Martinez']"
42,4455,Ahora o nunca,Ahora o nunca,['Comedia'],['María Ripoll'],"['wedding', 'postponed wedding', 'woman director']","['Dani Rovira', 'María Valverde', 'Clara Lago', 'Alicia Rubio', 'Marcel Borràs']"
43,4471,Aileen Wuornos: The Selling of a Serial Killer,Aileen Wuornos: The Selling of a Serial Killer,['Documental'],['Nick Broomfield'],['serial killer'],"['Aileen Wuornos', 'Nick Broomfield']"
44,4472,Aileen: vida y muerte de una asesina,Aileen: Life and Death of a Serial Killer,['Documental'],"['Joan Churchill', 'Nick Broomfield']","['prison', 'childhood trauma', 'female killer', 'murder', 'dysfunctional family', 'incest', 'woman director']","['Aileen Wuornos', 'Nick Broomfield', 'Diane Wuornos', 'Terry Humphreys-Slay', 'Arlene Pralle']"
45,4513,Aiyyaa,अइय्या,"['Romance', 'Comedia']",['Sachin Kundalkar'],[],"['Rani Mukerji', 'Prithviraj Sukumaran', 'Nirmiti Sawant', 'Satish Alekar', 'Anita Date']"
46,4514,Ajab Prem Ki Ghazab Kahani,Ajab Prem Ki Ghazab Kahani,"['Romance', 'Comedia', 'Acción']",['Rajkumar Santoshi'],"['romantic comedy', 'bollywood']","['Ranbir Kapoor', 'Katrina Kaif', 'Upen Patel', 'Darshan Jariwala', 'Salman Khan']"
47,4529,Akira,アキラ,"['Ciencia ficción', 'Animación']",['Katsuhiro Otomo'],"['saving the world', 'total destruction', 'megacity', 'street gang', 'underground', 'general', 'stadium', 'experiment', 'atomic bomb', 'mutation', 'dystopia', 'army', 'cyberpunk', 'motorcycle gang', 'cult film', 'anime']","['Mitsuo Iwata', 'Nozomu Sasaki', 'Mami Koyama', 'Tesshou Genda', 'Hiroshi Ohtake']"
48,4589,Alacrán enamorado,Alacrán enamorado,"['Romance', 'Suspense', 'Drama']",['Santiago A. Zannou'],"['skinhead', 'brother', 'fighter', 'scorpion']","['Álex González', 'Miguel Ángel Silvestre', 'Carlos Bardem', 'Judith Diakhate', 'Hovik Keuchkerian']"
49,4628,Albert,Albert,"['Familia', 'Animación']",['Karsten Kiilerich'],[],"['Oscar Dietz', 'Bodil Jørgensen', 'Thomas Bo Larsen', 'Allan Olsen', 'Kurt Ravn']"
50,4691,"Alexander y el día terrible, horrible, espantoso, horroroso","Alexander and the Terrible, Horrible, No Good, Very Bad Day","['Familia', 'Comedia']",['Miguel Arteta'],"['based on novel or book', 'job interview', 'bad luck', 'wish', 'one day', ""based on children's book"", ""driver's test""]","['Ed Oxenbould', 'Steve Carell', 'Jennifer Garner', 'Dylan Minnette', 'Kerris Dorsey']"
51,4728,Alfie,Alfie,['Comedia'],['Charles Shyer'],"['new york', 'cheating', 'flirt', 'lover', 'older woman seduces younger guy', 'playboy', 'remake']","['Jude Law', 'Marisa Tomei', 'Omar Epps', 'Jane Krakowski', 'Renée Taylor']"
52,4754,Ali Wong: Baby Cobra,Ali Wong: Baby Cobra,[],[],[],[]
53,4801,Alice in Marialand,Alicia en el país de María,[],['Jesús Magaña Vázquez'],[],"['Bárbara Mori', 'Stephanie Sigman', 'Claudio Lafarga', 'Angélica Aragón', 'Osvaldo de León']"
54,4870,Todos los perros van al cielo,All Dogs Go to Heaven,"['Drama', 'Animación', 'Familia', 'Comedia', 'Fantasía']","['Don Bluth', 'Gary Goldman', 'Dan Kuenster']","['new orleans', 'heaven', 'german shepherd', 'second chance']","['Burt Reynolds', 'Dom DeLuise', 'Judith Barsi', 'Melba Moore', 'Daryl Gilley']"
55,4877,La víspera de Halloween,All Hallows' Eve,['Terror'],['Damien Leone'],"['babysitter', 'halloween', 'gore', 'blood', 'slasher', 'killer clown']","['Katie Maguire', 'Catherine A. Callahan', 'Marie Maser', 'Kayla Lian', 'Mike Giannelli']"
56,4886,All Is Bright,All Is Bright,"['Comedia', 'Drama']",['Phil Morrison'],"['christmas tree', 'salesman', 'french canadian']","['Paul Giamatti', 'Paul Rudd', 'Sally Hawkins', 'Amy Landecker', 'Peter Hermann']"
57,4893,Todo o nada,All or Nothing,"['Comedia', 'Drama']",['Mike Leigh'],"['taxi driver', 'working class', 'nursing home']","['James Corden', 'Timothy Spall', 'Ruth Sheen', 'Lesley Manville', 'Sally Hawkins']"
58,4926,All Things Must Pass,All Things Must Pass,['Documental'],['Colin Hanks'],"['usa', 'california', '1970s', '1960s', '21st century', '1990s', 'record industry']","['Dave Grohl', 'Elton John', 'Bruce Springsteen', 'Chris Cornell', 'Ahmir-Khalib Thompson']"
59,4935,All Work All Play: The Pursuit of eSports Glory Live,All Work All Play: The Pursuit of eSports Glory Live,['Documental'],['Patrick Creadon'],[],[]
60,5190,Amar,Amar,"['Comedia', 'Drama', 'Romance']",['Jorge Ramírez Suárez'],['sex'],"['Luis Ernesto Franco', 'Diana Garcia', 'Tony Dalton', 'María Aura', 'Martín Altomaro']"
61,5353,American Beauty,American Beauty,['Drama'],['Sam Mendes'],"['adultery', 'movie business', 'parent child relationship', 'midlife crisis', 'coming out', 'first time', 'camcorder', 'virgin', 'estate agent', 'cheerleader', 'rose', 'satire', 'loneliness', 'dark comedy', 'suburbia', 'coming of age', 'marijuana', 'exercise', 'extramarital affair', 'quitting a job', 'bittersweet', 'retired army man', 'affair', 'closeted homosexual']","['Kevin Spacey', 'Annette Bening', 'Thora Birch', 'Wes Bentley', 'Mena Suvari']"
62,5372,American Gangster,American Gangster,"['Drama', 'Crimen']",['Ridley Scott'],"['underdog', 'black people', 'drug traffic', 'gangster', 'drug smuggle', 'society', 'ambition', 'rise and fall', 'cop', 'drug dealing', 'police corruption', 'police detective', 'family', 'law enforcement', 'aftercreditsstinger', 'dishonesty', 'criminal heroes']","['Denzel Washington', 'Russell Crowe', 'Chiwetel Ejiofor', 'Josh Brolin', 'Lymari Nadal']"
63,5416,American Pie 2,American Pie 2,"['Comedia', 'Romance']",['J.B. Rogers'],"['sex', 'party', 'summer', 'beach house', 'group of friends', 'gross out comedy', 'tantra', 'mistaken for a special education student', 'superglue', 'sex comedy']","['Jason Biggs', 'Thomas Ian Nicholas', 'Chris Klein', 'Seann William Scott', 'Eddie Kaye Thomas']"
64,5417,Band Camp,Band Camp,[],[],[],[]
65,5418,American Pie Presents Beta House,American Pie Presents Beta House,[],[],[],[]
66,5419,The Naked Mile,The Naked Mile,[],[],[],[]
67,5420,American Pie Presents: The Book of Love,American Pie Presents: The Book of Love,[],[],[],[]
68,5421,American Poltergeist,American Poltergeist,['Terror'],['Mike Rutkowski'],['haunting'],"['Simona Fusco', 'Donna Spangler', 'Ashley Green Elizabeth', 'Nikole Howell', 'Arthur Richardson']"
69,5426,American Pie: El reencuentro,American Reunion,['Comedia'],"['Jon Hurwitz', 'Hayden Schlossberg']","['wife husband relationship', 'sequel', 'family reunion', 'masturbation', 'scat', 'high school reunion', 'quitting a job', 'milf', 'duringcreditsstinger']","['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Chris Klein', 'Thomas Ian Nicholas']"
70,5437,American Ultra,American Ultra,"['Comedia', 'Acción']",['Nima Nourizadeh'],"['memory loss', 'stoner', 'black ops']","['Jesse Eisenberg', 'Kristen Stewart', 'Topher Grace', 'Connie Britton', 'Walton Goggins']"
71,5515,Amitiés sincères,Amitiés sincères,"['Comedia', 'Romance']","['Stéphane Archinard', 'François Prévôt-Leygonie']",[],"['Gérard Lanvin', 'Jean-Hugues Anglade', 'Ana Girardot', 'Wladimir Yordanoff', 'Zabou Breitman']"
72,5546,Amok,Amok,[],['Antonio Momplet'],[],"['Julián Soler', 'María Félix', 'Estela Inda', 'Miguel Ángel Ferriz', 'José Baviera']"
73,5729,Anacleto: Agente secreto,Anacleto: Agente secreto,"['Acción', 'Comedia']",['Javier Ruiz Caldera'],"['parent child relationship', 'secret agent', 'based on comic', 'parody']","['Imanol Arias', 'Quim Gutiérrez', 'Berto Romero', 'Alexandra Jiménez', 'Carlos Areces']"
74,5730,Anaconda,Anaconda,"['Aventura', 'Terror', 'Suspense']",['Luis Llosa'],"['movie business', 'amazon', 'jungle', 'anaconda', 'killer snake', 'riverboat', 'amazon river', 'animal horror']","['Jennifer Lopez', 'Ice Cube', 'Jon Voight', 'Eric Stoltz', 'Owen Wilson']"
75,5972,Los amos de la noticia,Anchorman 2: The Legend Continues,['Comedia'],['Adam McKay'],"['journalism', 'mustache', 'tv news', 'newsroom', 'gang warfare', 'aftercreditsstinger', 'news spoof', 'tv news anchor']","['Will Ferrell', 'Steve Carell', 'Paul Rudd', 'Christina Applegate', 'David Koechner']"
76,5999,And While We Were Here,And While We Were Here,['Drama'],['Kat Coiro'],['woman director'],"['Kate Bosworth', 'Claire Bloom', 'Iddo Goldberg', 'Jamie Blackley']"
77,6132,Ejecutivo agresivo,Anger Management,['Comedia'],['Peter Segal'],"['penalty', 'therapist', 'psychology', 'aggression', 'rage', 'anger', 'anger management']","['Adam Sandler', 'Jack Nicholson', 'Luis Guzmán', 'Marisa Tomei', 'January Jones']"
78,6154,Animal,Animal,[],[],[],[]
79,6160,Animal House,Animal House,[],[],[],[]
80,6182,Anina,Anina,"['Aventura', 'Animación', 'Familia']",['Alfredo Soderguit'],"['animation', 'family', 'child']","['Federica Lacaño', 'Guillermina Pardo', 'Lucía Parrilla', 'Cristina Morán', 'César Troncoso']"
81,6196,Anjelah Johnson: Not Fancy,Anjelah Johnson: Not Fancy,[],[],[],[]
82,6344,Anthony Jeselnik: Thoughts and Prayers,Anthony Jeselnik: Thoughts and Prayers,[],[],[],[]
83,6375,Antz (Hormigaz),Antz,"['Aventura', 'Animación', 'Comedia', 'Familia']","['Eric Darnell', 'Tim Johnson']","['general', 'hero', 'worker', 'ant', 'work', 'assignment', 'war', 'princess', 'soldier', 'individuality', 'friend']","['Woody Allen', 'Dan Aykroyd', 'Anne Bancroft', 'Danny Glover', 'Gene Hackman']"
84,6382,Anvil: The Story of Anvil,Anvil: The Story of Anvil,[],[],[],[]
85,6430,Apartment 1303 3D,Apartment 1303 3D,[],[],[],[]
86,6665,Archangel,Archangel,[],[],[],[]
87,6943,Arthur y la guerra de los mundos,Arthur 3: la guerre des deux mondes,"['Animación', 'Aventura', 'Fantasía', 'Familia']",['Luc Besson'],[],"['Freddie Highmore', 'Mia Farrow', 'Robert Stanton', 'Penny Balfour', 'David Gasman']"
88,6956,A.I. Inteligencia Artificial,A.I. Artificial Intelligence,"['Drama', 'Ciencia ficción', 'Aventura']",['Steven Spielberg'],"['artificial intelligence', 'prophecy', 'prostitute', 'loss of loved one', 'android', 'extraterrestrial technology', 'ice age', 'adoption', 'fairy tale', 'pinocchio', 'prosecution', 'gigolo', 'hologram', 'dystopia', 'alien', 'robot', 'destiny', 'capture', 'doppelgänger']","['Haley Joel Osment', ""Frances O'Connor"", 'Sam Robards', 'Jake Thomas', 'Jude Law']"
89,7238,Ask Me Anything,Ask Me Anything,"['Drama', 'Misterio', 'Suspense']",['Allison Burnett'],"['college', 'blog', 'dark secrets']","['Britt Robertson', 'Christian Slater', 'Justin Long', 'Martin Sheen', 'Andy Buckley']"
90,7242,Asoka,Asoka,[],[],[],[]
91,7298,Asthma,Asthma,[],[],[],[]
92,7320,Asylum,Asylum,[],[],[],[]
93,7442,Atomic Falafel,פלאפל אטומי,['Comedia'],['Dror Shaul'],[],"['Shai Avivi', 'Mali Levi', 'Alexander Fehling', 'Will Robertson']"
94,7523,Attacking the Devil: Harold Evans and the Last Nazi War Crime,Attacking the Devil: Harold Evans and the Last Nazi War Crime,[],[],[],[]
95,7662,Autómata,Autómata,"['Suspense', 'Ciencia ficción']",['Gabe Ibáñez'],"['artificial intelligence', 'rain', 'future', 'dystopia', 'robot', 'ecology', 'desert', 'child hitman']","['Antonio Banderas', 'Birgitte Hjort Sørensen', 'Dylan McDermott', 'Robert Forster', 'Tim McInnerny']"
96,7784,Awakenings,Awakenings,[],[],[],[]
97,7786,Away from Her,Away from Her,[],[],[],[]
98,7827,Aziz Ansari Live in Madison Square Garden,Aziz Ansari Live in Madison Square Garden,[],[],[],[]
99,7828,Aziz Ansari: Buried Alive,Aziz Ansari: Buried Alive,[],[],[],[]
100,7854,B.A. Pass,B.A. Pass,[],[],[],[]
101,7969,Bachelor Party Vegas,Bachelor Party Vegas,[],[],[],[]
102,7970,Despedida de soltera,Bachelorette,"['Comedia', 'Romance']",['Leslye Headland'],"['bridesmaid', 'strip club', 'female friendship', 'overweight woman', 'reunion', 'drug use', 'wedding', 'wedding dress', 'childhood friends', 'woman director', 'bachelorette party', 'bitch']","['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan', 'Rebel Wilson', 'Adam Scott']"
103,7977,Back in Time,Back in Time,['Documental'],['Jason Aron'],"['delorean', 'cinema', 'interview', 'filmmaking', 'retrospective', 'fandom', 'film production']","['Michael J. Fox', 'Lea Thompson', 'Christopher Lloyd', 'Robert Zemeckis', 'Alan Silvestri']"
104,7989,Back to the Future Part II,Back to the Future Part II,[],[],[],[]
105,8192,Band of Robbers,Band of Robbers,[],[],[],[]
106,8272,Barbecue,Barbecue,[],[],[],[]
107,8278,Barbie & Her Sisters in a Pony Tale,Barbie & Her Sisters in a Pony Tale,[],[],[],[]
108,8293,Barbie in a Mermaid Tale,Barbie in a Mermaid Tale,[],[],[],[]
109,8295,Barbie súper princesa,Barbie in Princess Power,['Animación'],['Zeke Norton'],"['barbie', 'princess', 'super power']","['Brittney Irvin', 'Michael Kopsa', 'Kelly Sheridan']"
110,8303,Barbie Mariposa y la Princesa de las Hadas,Barbie: Mariposa and The Fairy Princess,"['Animación', 'Familia', 'Fantasía']",['William Lau'],"['barbie', 'butterfly', 'mariposa', 'priness']","['Kelly Sheridan', 'Maryke Hendrikse', 'Tabitha St. Germain', 'Kathleen Barr', 'Mariee Devereux']"
111,8304,Barbie of Swan Lake,Barbie of Swan Lake,[],[],[],[]
112,8510,Battle Los Angeles,Battle Los Angeles,[],[],[],[]
113,8525,Battlefield Earth,Battlefield Earth,[],[],[],[]
114,8529,Battleship,Battleship,[],[],[],[]
115,8536,Bayonetta: Bloody Fate,ベヨネッタ ブラッディフェイト,"['Acción', 'Fantasía', 'Animación']",['Fuminori Kizaki'],"['superhero', 'based on video game', 'anime']","['Atsuko Tanaka', 'Mie Sonozaki', 'Wataru Takagi', 'Tesshou Genda', 'Namikawa Daisuke']"
116,8581,El corazón de la bestia,Beastly,"['Drama', 'Fantasía', 'Romance', 'Ciencia ficción']",['Daniel Barnz'],"['based on novel or book', 'love', 'beautiful woman', 'curse', 'teenager', 'popularity', 'blind tutor', 'teenage romance', 'modern fairy tale', 'based on young adult novel']","['Alex Pettyfer', 'Vanessa Hudgens', 'Mary-Kate Olsen', 'LisaGay Hamilton', 'Neil Patrick Harris']"
117,8582,Beasts of No Nation,Beasts of No Nation,[],[],[],[]
118,8605,Beautiful Creatures,Beautiful Creatures,[],[],[],[]
119,8676,Bee Movie,Bee Movie,"['Familia', 'Animación', 'Aventura', 'Comedia']","['Steve Hickner', 'Simon J. Smith']","['factory worker', 'tennis', 'flower', 'florist', 'flower shop', 'pilot', 'college', 'airplane', 'beehive', 'court', 'aftercreditsstinger']","['Jerry Seinfeld', 'Renée Zellweger', 'Jim Cummings', 'Matthew Broderick', 'Patrick Warburton']"
120,8695,Beethoven 2: La familia crece,Beethoven's 2nd,"['Familia', 'Comedia']",['Rod Daniel'],"['holdings', 'sell', 'puppy', ""st. bernard's dog""]","['Charles Grodin', 'Bonnie Hunt', 'Nicholle Tom', 'Christopher Castile', 'Sarah Rose Karr']"
121,8716,No confíes en nadie,Before I Go to Sleep,"['Misterio', 'Suspense']",['Rowan Joffe'],"['amnesia', 'therapist', 'aggression', 'hospital', 'flashback']","['Nicole Kidman', 'Colin Firth', 'Mark Strong', 'Anne-Marie Duff', 'Jing Lusi']"
122,8755,Being Elmo: A Puppeteer's Journey,Being Elmo: A Puppeteer's Journey,"['Documental', 'Familia']",['Constance Marks'],"['puppeteer', 'puppet', 'puppetry', 'the muppets', 'woman director']","['Kevin Clash', 'Whoopi Goldberg', 'Bill Barretta', 'Frank Oz', 'Fran Brill']"
123,8787,Bélgica,Café Belgica,['Drama'],['Felix Van Groeningen'],"['bar', 'belgium', 'beer', 'alcoholism']","['Stef Aerts', 'Tom Vermeir', 'Dominique Van Malder', 'Ben Benaouisse', 'Boris Van Severen']"
124,8861,Beltracchi: The Art of Forgery,Beltracchi: The Art of Forgery,[],[],[],[]
125,8866,Bem Casados,Bem Casados,"['Romance', 'Comedia']",['Aluizio Abranches'],[],"['Alexandre Borges', 'Camila Morgado', 'Bianca Comparato', 'Christine Fernandes', 'Luíza Mariani']"
126,8929,"Benji, el perseguido","Benji, el perseguido",[],[],[],[]
127,8948,Berlin Calling,Berlin Calling,"['Comedia', 'Drama', 'Música']",['Hannes Stöhr'],"['drug abuse', 'techno', 'music', 'drugs', 'psychiatry', 'electro']","['Paul Kalkbrenner', 'Rita Lengyel', 'Corinna Harfouch', 'Araba Walton', 'Megan Gay']"
128,8997,Besouro,Besouro,"['Drama', 'Acción', 'Aventura']",['João Daniel Tikhomiroff'],[],"['Aílton Carmo', 'Jéssica Barbosa', 'Sérgio Laurentino', 'Flávio Rocha', 'Irandhir Santos']"
129,9010,Best of Enemies,Best of Enemies,"['Documental', 'Historia']","['Robert Gordon', 'Morgan Neville']","['miami', 'chicago', 'television', 'politics', 'intellectual', 'author', 'debate', 'archival footage', 'television network', '1960s']","['Gore Vidal', 'William F. Buckley', 'Kelsey Grammer', 'John Lithgow', 'Dick Cavett']"
