,id,title,title_original,genres,director,keywords,cast
1067,70788,Marathon: The Patriots Day Bombing,Marathon: The Patriots Day Bombing,[],[],[],[]
1068,70788,Marathon: The Patriots Day Bombing,Marathon: The Patriots Day Bombing,[],[],[],[]
1069,70952,Hulk: Where Monsters Dwell,Hulk: Where Monsters Dwell,[],[],[],[]
1070,70952,Hulk: Where Monsters Dwell,Hulk: Where Monsters Dwell,[],[],[],[]
1071,71107,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,[],[],[],[]
1072,71107,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,[],[],[],[]
1073,71109,China's Unnatural Disaster: The Tears of Sichuan Province,China's Unnatural Disaster: The Tears of Sichuan Province,[],[],[],[]
1074,71109,China's Unnatural Disaster: The Tears of Sichuan Province,China's Unnatural Disaster: The Tears of Sichuan Province,[],[],[],[]
1075,71110,Every Brilliant Thing,Every Brilliant Thing,[],[],[],[]
1076,71110,Every Brilliant Thing,Every Brilliant Thing,[],[],[],[]
1077,71111,Have You Seen Andy?,Have You Seen Andy?,[],[],[],[]
1078,71111,Have You Seen Andy?,Have You Seen Andy?,[],[],[],[]
1079,71112,The Caregivers,The Caregivers,[],[],[],[]
1080,71112,The Caregivers,The Caregivers,[],[],[],[]
1081,71485,Indignación,Indignation,['Drama'],['James Schamus'],"['based on novel or book', 'jewish life', 'ohio', 'korean war', 'college', 'student', '1950s']","['Logan Lerman', 'Sarah Gadon', 'Tracy Letts', 'Linda Emond', 'Danny Burstein']"
1082,71485,Indignación,Indignation,['Drama'],['James Schamus'],"['based on novel or book', 'jewish life', 'ohio', 'korean war', 'college', 'student', '1950s']","['Logan Lerman', 'Sarah Gadon', 'Tracy Letts', 'Linda Emond', 'Danny Burstein']"
1083,72029,Permitidos,Permitidos,"['Romance', 'Comedia']",['Ariel Winograd'],[],"['Martín Piroyansky', 'Lali Espósito', 'Benjamín Vicuña', 'Liz Solari']"
1084,72029,Permitidos,Permitidos,"['Romance', 'Comedia']",['Ariel Winograd'],[],"['Martín Piroyansky', 'Lali Espósito', 'Benjamín Vicuña', 'Liz Solari']"
1085,72092,Laid in America,Laid in America,['Comedia'],[],[],[]
1086,72092,Laid in America,Laid in America,[],[],[],[]
1087,72093,Me casé con un boludo,Me casé con un boludo,[],[],[],[]
1088,72093,Me casé con un boludo,Me casé con un boludo,[],[],[],[]
