,id,title,title_original,genres,director,keywords,cast
116,4211,Adventures of a Teenage Dragonslayer,Adventures of a Teenage Dragonslayer,[],[],[],[]
117,4213,Adventures of Bailey: A Night in Cowtown,Adventures of Bailey: A Night in Cowtown,[],['Steve Franke'],[],"['Frank Mosley', 'Mark Hanson', 'Trey Bumpass', 'Christine Galyean', 'Max Hartman']"
118,4214,Bailey: un héroe en navidad,Adventures of Bailey: Christmas Hero,[],['Steve Franke'],[],"['Rick Shew', 'Trey Bumpass', 'Christine Galyean', 'Liz Franke']"
119,4215,Adventures of Bailey: The Lost Puppy,Adventures of Bailey: The Lost Puppy,['Familia'],['Steve Franke'],[],"['Rick Shew', 'Liz Franke', 'Emily Stuhler', 'Truman Croft', 'Jennifer Hamada']"
120,4240,Afflicted,Afflicted,"['Terror', 'Suspense']","['Clif Prowse', 'Derek Lee']","['vampire', 'found footage']","['Baya Rehaz', 'Derek Lee', 'Clif Prowse', 'Edo van Breemen', 'Zachary Gray']"
121,4267,After Earth,After Earth,"['Ciencia ficción', 'Acción', 'Aventura']",['M. Night Shyamalan'],['dystopia'],"['Jaden Smith', 'Will Smith', 'Sophie Okonedo', 'Zoë Kravitz', 'Glenn Morshower']"
122,4267,After Earth,After Earth,"['Ciencia ficción', 'Acción', 'Aventura']",[],['dystopia'],[]
123,4288,The Badge,The Badge,[],[],[],[]
124,4288,The Badge,The Badge,[],[],[],[]
125,4291,Afterglow,Afterglow,[],[],[],[]
126,4291,Afterglow,Afterglow,[],[],[],[]
127,4310,Against the Current,Against the Current,[],[],[],[]
128,4310,Against the Current,Against the Current,[],[],[],[]
129,4441,Ahí vienen los Argumedo,Ahí vienen los Argumedo,[],[],[],[]
130,4455,Ahora o nunca,Ahora o nunca,[],[],[],[]
131,4507,Airport '77,Airport '77,[],[],[],[]
132,4507,Airport '77,Airport '77,[],[],[],[]
133,4518,Ajeossi,Ajeossi,[],[],[],[]
134,4532,Akmareul boatda,Akmareul boatda,[],[],[],[]
135,4612,Alarma mundial,Alarma mundial,[],[],[],[]
136,4633,Albert Nobbs,Albert Nobbs,[],[],[],[]
137,4655,Alejandra,Alejandra,[],[],[],[]
138,4674,Alerta: Recuento de cadáveres,Alerta: Recuento de cadáveres,[],[],[],[]
139,4686,Alex Cross,Alex Cross,[],[],[],[]
140,4686,Alex Cross,Alex Cross,[],[],[],[]
141,4759,Alias El Alacrán,Alias El Alacrán,[],[],[],[]
142,4790,Alice in Wonderland,Alice in Wonderland,[],[],[],[]
143,4790,Alice in Wonderland,Alice in Wonderland,[],[],[],[]
144,4803,Alien,Alien,[],[],[],[]
145,4818,Alien: Resurrection,Alien: Resurrection,[],[],[],[]
146,4820,Aliens,Aliens,[],[],[],[]
147,4826,Alien³,Alien³,"['Ciencia ficción', 'Acción', 'Terror']",['David Fincher'],"['prison', 'android', 'spacecraft', 'space marine', 'imprisonment', 'space colony', 'space travel', 'rottweiler', 'dystopia', 'sequel', 'alien', 'redemption', 'outer space', 'planet', 'shaved head', 'crash landing', 'impregnation', 'penal colony', 'furnace', 'suspended animation', 'xenomorph']","['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance', 'Pete Postlethwaite', 'Ralph Brown']"
148,4858,Loca obsesión,All About Steve,['Comedia'],['Phil Traill'],"['new love', 'blind date', 'eccentric', 'aftercreditsstinger', 'crossword puzzle', 'mine shaft', 'dedication']","['Sandra Bullock', 'Thomas Haden Church', 'Bradley Cooper', 'Ken Jeong', 'DJ Qualls']"
149,4858,Loca obsesión,All About Steve,['Comedia'],['Phil Traill'],"['new love', 'blind date', 'eccentric', 'aftercreditsstinger', 'crossword puzzle', 'mine shaft', 'dedication']","['Sandra Bullock', 'Thomas Haden Church', 'Bradley Cooper', 'Ken Jeong', 'DJ Qualls']"
150,4870,Todos los perros van al cielo,All Dogs Go to Heaven,"['Drama', 'Animación', 'Familia', 'Comedia', 'Fantasía']","['Don Bluth', 'Gary Goldman', 'Dan Kuenster']","['new orleans', 'heaven', 'german shepherd', 'second chance']","['Burt Reynolds', 'Dom DeLuise', 'Judith Barsi', 'Melba Moore', 'Daryl Gilley']"
151,4870,Todos los perros van al cielo,All Dogs Go to Heaven,"['Drama', 'Animación', 'Familia', 'Comedia', 'Fantasía']","['Don Bluth', 'Gary Goldman', 'Dan Kuenster']","['new orleans', 'heaven', 'german shepherd', 'second chance']","['Burt Reynolds', 'Dom DeLuise', 'Judith Barsi', 'Melba Moore', 'Daryl Gilley']"
152,4892,Dos veces yo,All of Me,"['Comedia', 'Fantasía', 'Romance', 'Ciencia ficción']",['Carl Reiner'],"['change', 'guru', 'body-swap', 'eccentric millionaire', 'body switch']","['Steve Martin', 'Lily Tomlin', 'Victoria Tennant', 'Madolyn Smith Osborne', 'Richard Libertini']"
153,4892,Dos veces yo,All of Me,"['Comedia', 'Fantasía', 'Romance', 'Ciencia ficción']",['Carl Reiner'],"['change', 'guru', 'body-swap', 'eccentric millionaire', 'body switch']","['Steve Martin', 'Lily Tomlin', 'Victoria Tennant', 'Madolyn Smith Osborne', 'Richard Libertini']"
154,4918,Todos los caballos bellos,All the Pretty Horses,"['Drama', 'Romance', 'Western']",['Billy Bob Thornton'],"['dancing', 'chess', 'texas', 'prisoner', 'coffin', 'wrong accusal', 'ranch', 'airplane', 'beating', 'jail', 'rifle', 'corpse', 'lasso', 'cautery', '1940s']","['Matt Damon', 'Henry Thomas', 'Penélope Cruz', 'Sam Shepard', 'Robert Patrick']"
155,4918,Todos los caballos bellos,All the Pretty Horses,"['Drama', 'Romance', 'Western']",['Billy Bob Thornton'],"['dancing', 'chess', 'texas', 'prisoner', 'coffin', 'wrong accusal', 'ranch', 'airplane', 'beating', 'jail', 'rifle', 'corpse', 'lasso', 'cautery', '1940s']","['Matt Damon', 'Henry Thomas', 'Penélope Cruz', 'Sam Shepard', 'Robert Patrick']"
156,4990,Almas Milagrosas,Almas Milagrosas,[],[],[],[]
157,4990,Almas Milagrosas,Almas Milagrosas,[],[],[],[]
158,4991,Almas Milagrosas - Santos Latinoamericanos,Almas Milagrosas - Santos Latinoamericanos,[],[],[],[]
159,4991,Almas Milagrosas - Santos Latinoamericanos,Almas Milagrosas - Santos Latinoamericanos,[],[],[],[]
