,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
2621,2621,53170,Malavita,The Family,"['Crimen', 'Comedia', 'Acción']",['Luc Besson'],"['france', 'witness protection', 'mafia', 'mafia family']","['Robert De Niro', 'Michelle Pfeiffer', 'Dianna Agron', ""John D'Leo"", 'Tommy Lee Jones']",31
2623,2623,53174,Family Man,The Family Man,"['Comedia', 'Drama', 'Romance', 'Fantasía']",['Brett Ratner'],"['workaholic', 'second chance', 'guardian angel', 'christmas', 'career vs family', 'life reprioritizing']","['Nicolas Cage', 'Téa Leoni', 'Don Cheadle', 'Saul Rubinek', 'Amber Valletta']",43
2624,2624,53189,A todo gas: Tokyo Race,The Fast and the Furious: Tokyo Drift,"['Acción', 'Crimen', 'Drama', 'Suspense']",['Justin Lin'],"['car race', 'car journey', 'car mechanic', 'car garage', 'auto-tuning', 'drifting', 'car', 'automobile racing']","['Lucas Black', 'Nathalie Kelley', 'Sung Kang', 'Shad Moss', 'Brian Tee']",41
2625,2625,53195,Bajo la misma estrella,The Fault in Our Stars,"['Romance', 'Drama']",['Josh Boone'],"['amsterdam', 'based on novel or book', 'support group', 'cancer', 'teenager', 'star crossed lovers', 'teen drama', 'oxygen tank', 'based on young adult novel']","['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern', 'Sam Trammell']",20
2652,2652,53409,El escritor (The Ghost Writer),The Ghost Writer,"['Suspense', 'Misterio']",['Roman Polański'],"['london england', 'cia', 'based on novel or book', 'war crimes', 'massachusetts', 'tony blair', 'author', ""martha's vineyard""]","['Ewan McGregor', 'Pierce Brosnan', 'Jon Bernthal', 'Kim Cattrall', 'Tom Wilkinson']",24
2654,2654,53434,Millennium: Los hombres que no amaban a las mujeres,The Girl with the Dragon Tattoo,"['Suspense', 'Crimen', 'Misterio', 'Drama']",['David Fincher'],"['rape', 'journalist', 'based on novel or book', 'journalism', 'hacker', 'nazi', 'punk', 'investigation', 'remake', 'antisocial personality disorder', 'serial killer', 'disappearance', 'hacking', 'computer hacker', 'bible quote', 'scandinavian', 'abuse']","['Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Goran Visnjic', 'Stellan Skarsgård']",43
2655,2655,53440,Última sospecha,The Glass House,"['Drama', 'Suspense']",['Daniel Sackheim'],"['sibling relationship', 'california', 'loss of loved one', 'suspense', 'psychological thriller', 'orphan', 'car accident']","['Leelee Sobieski', 'Diane Lane', 'Stellan Skarsgård', 'Bruce Dern', 'Kathy Baker']",21
2656,2656,53452,El Padrino,The Godfather,"['Drama', 'Crimen']",['Francis Ford Coppola'],"['italy', 'loss of loved one', 'love at first sight', 'italian american', 'europe', 'patriarch', 'organized crime', 'mafia', 'lawyer', 'crime family', 'rise to power', 'mob boss', '1940s', '1950s']","['Marlon Brando', 'Al Pacino', 'James Caan', 'Richard S. Castellano', 'Robert Duvall']",19
2658,2658,53512,El gran hotel Budapest,The Grand Budapest Hotel,"['Comedia', 'Drama']",['Wes Anderson'],"['hotel', 'eastern europe', 'painting', 'author', 'wartime', 'gunfight', 'theft', 'bellboy', 'mentor protégé relationship', 'european', 'hotel lobby', 'renaissance painting', '1960s', '1930s']","['Ralph Fiennes', 'Tony Revolori', 'F. Murray Abraham', 'Mathieu Amalric', 'Adrien Brody']",20
2659,2659,53532,The Great Fight,The Great Fight,['Drama'],['Sherri Kauk'],['autism'],"['Robert Loggia', 'Charles Durning', 'Martin Kove', 'Joyce DeWitt', 'Angela Little']",9
2661,2661,53534,El gran Gatsby,The Great Gatsby,"['Drama', 'Romance']",['Baz Luhrmann'],"['based on novel or book', 'infidelity', 'obsession', 'hope', 'long island', '1920s', '3d']","['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Elizabeth Debicki']",20
2662,2662,53542,Dos cuñados desenfrenados,The Great Outdoors,['Comedia'],['Howard Deutch'],"['holiday', 'roommate', 'attachment to nature', 'grizzly bear', 'best friend']","['John Candy', 'Dan Aykroyd', 'Annette Bening', 'Stephanie Faracy', 'Chris Young']",11
2689,2689,53730,El Hobbit: La batalla de los cinco ejércitos,The Hobbit: The Battle of the Five Armies,"['Acción', 'Aventura', 'Fantasía']",['Peter Jackson'],"['corruption', 'elves', 'dwarf', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'dragon', 'battle', 'unlikely friendship', 'epic battle', 'sword and sorcery']","['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Benedict Cumberbatch', 'Cate Blanchett']",34
2690,2690,53731,El Hobbit: La desolación de Smaug,The Hobbit: The Desolation of Smaug,"['Aventura', 'Fantasía']",['Peter Jackson'],"['elves', 'dwarf', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'giant spider', 'bear', 'dragon', 'turns into animal', 'wizard', 'sword and sorcery']","['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Benedict Cumberbatch', 'Cate Blanchett']",24
2691,2691,53756,The Host (La huésped),The Host,"['Acción', 'Aventura', 'Romance', 'Ciencia ficción', 'Suspense']",['Andrew Niccol'],"['based on novel or book', 'mass murder', 'dystopia', 'genocide', 'alien invasion', 'duringcreditsstinger', 'interspecies romance', 'alien parasites', 'based on young adult novel']","['Saoirse Ronan', 'Diane Kruger', 'Jake Abel', 'William Hurt', 'Frances Fisher']",64
2693,2693,53762,El Hotel New Hampshire,The Hotel New Hampshire,"['Comedia', 'Drama']",['Tony Richardson'],"['bomb', 'prostitute', 'rape', 'sex', 'hotel', 'based on novel or book', 'terrorist', 'fight', 'satire']","['Rob Lowe', 'Jodie Foster', 'Paul McCrane', 'Beau Bridges', 'Seth Green']",20
2695,2695,53769,Una conejita en el campus,The House Bunny,"['Romance', 'Comedia']",['Fred Wolf'],"['virgin', 'college', 'costume', 'yoga', 'bikini', 'party', 'playboy', 'jail', 'sorority', 'pregnancy', 'model', 'car wash', 'fraternity', 'pledge']","['Anna Faris', 'Emma Stone', 'Kat Dennings', 'Katharine McPhee', 'Rumer Willis']",22
2697,2697,53776,La casa mágica,The House of Magic,"['Familia', 'Fantasía', 'Animación', 'Aventura']","['Ben Stassen', 'Jeremy Degruson']","['magic', '3d']","['Brianne Siddall', 'Joey Camen', 'Elisa Gabrielli', 'Robin Atkin Downes', 'Shanelle Workman']",48
2698,2698,53809,La sombra del actor,The Humbling,"['Drama', 'Comedia']",['Barry Levinson'],"['lesbian', 'extramarital affair', 'actor']","['Al Pacino', 'Greta Gerwig', 'Dylan Baker', 'Charles Grodin', 'Nina Arianda']",20
2726,2726,53993,El libro de la selva 2,The Jungle Book 2,"['Familia', 'Animación', 'Aventura']",['Steve Trenbirth'],"['river', 'musical', 'tiger', 'village', 'feral child', 'sequel', 'bear', 'jungle', 'orphan', 'vulture', 'gong', 'lost', 'shake', 'mango']","['John Goodman', 'Haley Joel Osment', 'Mae Whitman', 'Connor Funk', 'Bob Joles']",36
2727,2727,54002,"Karate Kid, el momento de la verdad",The Karate Kid,['Drama'],['John G. Avildsen'],"['flat', 'taskmaster', 'cheerleader', 'karate', 'egg', 'kids and family', 'los angeles', 'motorcycle', 'mentor protégé relationship']","['Ralph Macchio', 'Pat Morita', 'Elisabeth Shue', 'Martin Kove', 'Randee Heller']",9
2729,2729,54003,The Karate Kid,The Karate Kid,"['Acción', 'Aventura', 'Drama', 'Familia']",['Harald Zwart'],['duringcreditsstinger'],"['Jaden Smith', 'Jackie Chan', 'Taraji P. Henson', 'Yu Rong-Guang', 'Tess Liu']",42
2733,2733,54020,The Kid (El chico),The Kid,"['Fantasía', 'Comedia', 'Familia']",['Jon Turteltaub'],"['age difference', 'midlife crisis', 'suppressed past', 'self-awareness', 'childhood memory', 'humor', 'changing the past or future']","['Bruce Willis', 'Spencer Breslin', 'Emily Mortimer', 'Lily Tomlin', 'Chi McBride']",34
2734,2734,54048,El rey y yo,The King and I,"['Animación', 'Drama', 'Familia']",['Richard Rich'],"['musical', 'king', 'school teacher', 'siam']","['Miranda Richardson', 'Martin Vidnovic', 'Ian Richardson', 'Darrell Hammond', 'Christiane Noll']",33
2735,2735,54061,El discurso del Rey,The King's Speech,"['Drama', 'Historia']",['Tom Hooper'],"['great britain', 'radio', 'monarchy', 'radio transmission', 'royal family', 'speech', 'marriage', 'based on a true story', 'royalty', 'death of father']","['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Guy Pearce', 'Timothy Spall']",21
2737,2737,54062,La sombra del reino,The Kingdom,"['Suspense', 'Acción', 'Drama']",['Peter Berg'],"['assassination', 'assassin', 'terrorist', 'explosive', 'fbi', 'chase', 'saudi arabia', 'investigation', 'police', 'medical examiner', 'terrorism', 'arab', 'bomb attack']","['Jamie Foxx', 'Jennifer Garner', 'Chris Cooper', 'Jason Bateman', 'Ali Suliman']",31
2738,2738,54084,Alarma en el expreso,The Lady Vanishes,"['Misterio', 'Suspense']",['Alfred Hitchcock'],"['secret agent', 'concussion', 'flowerpot', 'search for witnesses', 'conspiracy', 'train', 'old lady', 'missing person', 'magician']","['Margaret Lockwood', 'Michael Redgrave', 'Dame May Whitty', 'Paul Lukas', 'Basil Radford']",24
2740,2740,54086,Ladykillers,The Ladykillers,"['Comedia', 'Crimen', 'Suspense']","['Ethan Coen', 'Joel Coen']","['church choir', 'hiding place', 'garbage', 'remake', 'duringcreditsstinger']","['Tom Hanks', 'Irma P. Hall', 'Marlon Wayans', 'J.K. Simmons', 'Tzi Ma']",33
2741,2741,54091,En busca del valle encantado,The Land Before Time,"['Animación', 'Aventura', 'Familia']",['Don Bluth'],"['loss of loved one', 'vulkan', 'tyrannosaurus rex', 'earthquake', 'primitive time', 'dinosaur']","['Gabriel Damon', 'Candace Hutson', 'Judith Barsi', 'Will Ryan', 'Pat Hingle']",36
2746,2746,54119,Duelo a muerte en Río Rojo,The Last Challenge,['Western'],['Richard Thorpe'],"['gunslinger', 'poker', 'ambush', 'small town', 'fishing', 'marshal', 'saloon', 'whiskey', 'native american', 'duel', 'gunfighter', 'haunted by the past', 'rattlesnake']","['Glenn Ford', 'Angie Dickinson', 'Chad Everett', 'Gary Merrill', 'Jack Elam']",11
2747,2747,54150,La última casa a la izquierda,The Last House on the Left,"['Terror', 'Suspense']",['Wes Craven'],"['rape', 'loss of loved one', 'gun', 'birthday', 'kidnapping', 'concert', 'revenge', 'marijuana', 'slasher', 'disembowelment', 'pond', 'video nasty']","['Sandra Peabody', 'Lucy Grantham', 'David Hess', 'Fred J. Lincoln', 'Jeramie Rain']",22
2748,2748,54155,El último rey de Escocia,The Last King of Scotland,['Drama'],['Kevin Macdonald'],"['dictator', 'africa', '1970s', 'general', 'kidnapping', 'naivety', 'luxury', 'charisma', 'polygamy', 'uganda', 'dictatorship', 'doctor', 'idi amin', 'fictionalized history']","['Forest Whitaker', 'James McAvoy', 'Simon McBurney', 'Gillian Anderson', 'Kerry Washington']",9
2750,2750,54165,The Last Man on the Moon,The Last Man on the Moon,"['Documental', 'Historia']",['Mark Craig'],[],['Eugene Cernan'],26
2769,2769,54311,The Little Engine That Could,The Little Engine That Could,"['Animación', 'Familia']",['Elliot M. Bour'],[],"['Alyson Stoner', 'Jamie Lee Curtis', 'Brenda Song', 'Whoopi Goldberg', 'Corbin Bleu']",24
2771,2771,54325,Una pandilla de pillos,The Little Rascals,"['Romance', 'Comedia', 'Familia']",['Penelope Spheeris'],"['running', 'shenanigan', 'friendship', 'group of friends', 'woman director']","['Bug Hall', 'Travis Tedford', 'Brittany Ashton Holmes', 'Whoopi Goldberg', 'Daryl Hannah']",33
2772,2772,54342,Lizzie Superstar,The Lizzie McGuire Movie,"['Familia', 'Comedia']",['Jim Fall'],[],"['Hilary Duff', 'Adam Lamberg', 'Hallie Todd', 'Robert Carradine', 'Jake Thomas']",22
2773,2773,54351,El llanero solitario,The Lone Ranger,"['Acción', 'Aventura', 'Western']",['Gore Verbinski'],"['women', 'texas', 'horse', 'survivor', 'texas ranger', 'partner', 'outlaw', 'native american', 'escape', 'lawyer', 'train', 'lone ranger', 'comanche', 'the lone ranger', 'tonto']","['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Helena Bonham Carter', 'James Badge Dale']",33
2775,2775,54369,The Longest Week,The Longest Week,"['Comedia', 'Drama']",['Peter Glanz'],"['hotel', 'secret', 'love', 'money', 'train', 'apartment', 'manhattan, new york city', 'evicted', 'disinherited']","['Olivia Wilde', 'Jason Bateman', 'Jenny Slate', 'Billy Crudup', 'Tony Roberts']",20
2777,2777,54374,La mirada del amor,The Look of Love,"['Comedia', 'Drama']",['Michael Winterbottom'],"['pornography', 'biography']","['Steve Coogan', 'Anna Friel', 'Imogen Poots', 'Tamsin Egerton', 'Chris Addison']",20
2778,2778,54379,Lórax: En busca de la trúfula perdida,The Lorax,"['Animación', 'Familia']","['Chris Renaud', 'Kyle Balda']","['tree', ""based on children's book"", 'walled city', 'reforestation', 'tree cutting']","['Zac Efron', 'Danny DeVito', 'Taylor Swift', 'Ed Helms', 'Rob Riggle']",24
2801,2801,54583,Matrix revolutions,The Matrix Revolutions,"['Aventura', 'Acción', 'Suspense', 'Ciencia ficción']","['Lilly Wachowski', 'Lana Wachowski']","['saving the world', 'artificial intelligence', 'man vs machine', 'flying', 'philosophy', 'fortune teller', 'martial arts', 'kung fu', 'underground world', 'killer robot', 'temple', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computer virus', 'key', 'future', 'precognition', 'super computer', 'machine town', 'ying yang', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'rescue', 'mission', 'cyberpunk', 'yin yang', 'gnosticism', 'trans director']","['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Mary Alice']",53
2802,2802,54586,El corredor del laberinto,The Maze Runner,"['Acción', 'Misterio', 'Ciencia ficción', 'Suspense']",['Wes Ball'],"['based on novel or book', 'maze', 'post-apocalyptic', 'dystopia', 'escape', 'memory loss', 'erased memory', 'trapped', 'dystopian future', 'runner', 'based on young adult novel']","[""Dylan O'Brien"", 'Kaya Scodelario', 'Ki Hong Lee', 'Aml Ameen', 'Blake Cooper']",53
2803,2803,54596,El poder del talismán,The Medallion,"['Suspense', 'Fantasía', 'Acción', 'Comedia']",['Gordon Chan'],"['detective', 'medallion', 'leather jacket', 'wretch', 'fighter', 'interpol', 'wizard']","['Jackie Chan', 'Lee Evans', 'Claire Forlani', 'Julian Sands', 'John Rhys-Davies']",45
2805,2805,54640,El hotel del millón de dólares,The Million Dollar Hotel,"['Drama', 'Suspense']",['Wim Wenders'],"['hotel', 'fbi', 'confidence', 'junkie', 'book', 'friendship', 'insanity', 'los angeles', 'drugs']","['Mel Gibson', 'Milla Jovovich', 'Jeremy Davies', 'Amanda Plummer', 'Peter Stormare']",21
2807,2807,54662,La misión,The Mission,"['Aventura', 'Drama', 'Acción', 'Historia']",['Roland Joffé'],"['christianity', 'brazil', 'waterfall', 'mission', 'argentina', 'jungle', 'colonisation', 'south america', 'spanish', '18th century', 'indigenous peoples', 'assimilation', 'jesuit priest']","['Robert De Niro', 'Jeremy Irons', 'Ray McAnally', 'Aidan Quinn', 'Liam Neeson']",43
2809,2809,54679,Esta casa es una ruina,The Money Pit,"['Comedia', 'Romance']",['Richard Benjamin'],"['rock star', 'price', 'chaos', 'house', 'home ownership']","['Tom Hanks', 'Shelley Long', 'Alexander Godunov', 'Maureen Stapleton', 'Joe Mantegna']",22
2810,2810,54704,Cazadores de sombras: Ciudad de hueso,The Mortal Instruments: City of Bones,"['Acción', 'Aventura', 'Drama', 'Misterio', 'Romance', 'Fantasía']",['Harald Zwart'],"['angel', 'based on novel or book', 'vampire', 'werewolf', 'warlock', 'downworlder', 'shadowhunter', 'demon hunter', 'based on young adult novel']","['Lily Collins', 'Jamie Campbell Bower', 'Kevin Zegers', 'Jemima West', 'Robert Sheehan']",66
2837,2837,54975,El regreso de los rangers de Texas,The Over-the-Hill Gang,"['Acción', 'Aventura', 'Comedia', 'Western', 'Película de TV']",['Jean Yarbrough'],['texas ranger'],"['Walter Brennan', 'Edgar Buchanan', 'Andy Devine', 'Jack Elam', 'Gypsy Rose Lee']",62
2839,2839,55005,Tú a Londres y yo a California,The Parent Trap,"['Comedia', 'Drama', 'Familia', 'Romance']",['Nancy Meyers'],"['matchmaking', 'divorced', 'twins separated at birth', 'woman director']","['Lindsay Lohan', 'Dennis Quaid', 'Natasha Richardson', 'Elaine Hendrix', 'Lisa Ann Walter']",42
2841,2841,55009,El pasaje,The Passage,"['Acción', 'Drama', 'Bélica']",['J. Lee Thompson'],"['shepherd', 'world war ii', 'nazi', 'basque country ', 'scientist']","['Anthony Quinn', 'James Mason', 'Malcolm McDowell', 'Patricia Neal', 'Kay Lenz']",29
2843,2843,55026,Carlitos y Snoopy: La película de Peanuts,The Peanuts Movie,"['Aventura', 'Comedia', 'Animación', 'Familia']",['Steve Martino'],"['based on comic', 'red baron', 'family', 'comic strip', '3d', 'charlie brown', 'snoopy']","['Noah Schnapp', 'Bill Melendez', ""Marleik 'Mar Mar' Walker"", 'Alexander Garfin', 'Hadley Belle Miller']",47
2844,2844,55042,The Perfect Age of Rock 'n' Roll,The Perfect Age of Rock 'n' Roll,"['Drama', 'Música']",['Scott D. Rosenbaum'],"['rock star', 'beautiful woman']","['Kevin Zegers', 'Jason Ritter', 'Taryn Manning', 'Lukas Haas', 'Max Rosenbaum']",19
2846,2846,55082,El planeta fantasma,The Phantom Planet,['Ciencia ficción'],['William Marshall'],"['moon', 'asteroid', 'b movie']","['Dean Fredericks', 'Coleen Gray', 'Anthony Dexter', 'Francis X. Bushman', 'Richard Weber']",19
2870,2870,55295,Redada asesina 2,The Raid 2: Berandal,"['Acción', 'Crimen', 'Suspense']",['Gareth Evans'],"['prison', 'undercover', 'fight', 'gangster', 'police', 'violence', 'outnumbered']","['Iko Uwais', 'Arifin Putra', 'Oka Antara', 'Tio Pakusadewo', 'Alex Abbad']",32
2871,2871,55327,La prueba,The Recruit,"['Acción', 'Suspense']",['Roger Donaldson'],"['spy', 'cia', 'extramarital affair']","['Al Pacino', 'Colin Farrell', 'Bridget Moynahan', 'Gabriel Macht', 'Karl Pruner']",22
2872,2872,55353,El fundamentalista reticente,The Reluctant Fundamentalist,['Suspense'],['Mira Nair'],"['new york', 'terror', 'hostage', 'dream', 'homeland', 'wall street', 'crisis', 'conflict', 'family', 'woman director']","['Riz Ahmed', 'Kate Hudson', 'Kiefer Sutherland', 'Liev Schreiber', 'Nelsan Ellis']",12
2873,2873,55354,El día del juicio final,The Remaining,"['Suspense', 'Terror']",['Casey La Scala'],"['apocalypse', 'wedding', 'end of times']","['Alexa PenaVega', 'Johnny Pacar', 'Shaun Sipos', 'Bryan Dechart', 'Italia Ricci']",22
2874,2874,55361,Los rescatadores,The Rescuers,"['Fantasía', 'Familia', 'Animación', 'Aventura']","['John Lounsbery', 'Wolfgang Reitherman', 'Art Stevens']","['kidnapping', 'mouse', 'baby-snatching', 'bottle', 'rescue', 'animation', 'energy', 'rescue mission', 'mole', 'car', 'hole', 'tide']","['Bob Newhart', 'Eva Gabor', 'Geraldine Page', 'Joe Flynn', 'Jeanette Nolan']",48
2875,2875,55362,Los rescatadores en Cangurolandia,The Rescuers Down Under,"['Aventura', 'Animación', 'Familia', 'Fantasía']","['Hendel Butoy', 'Mike Gabriel']","['diamond', 'kidnapping', 'mouse', 'alligator', 'baby-snatching', 'eagle', 'australia', 'waterfall', 'poacher', 'nest', 'australian outback']","['Bob Newhart', 'Eva Gabor', 'John Candy', 'Tristan Rogers', 'Adam Ryen']",48
2876,2876,55363,La Víctima Perfecta,The Resident,"['Suspense', 'Misterio']",['Antti Jokinen'],"['underwear', 'landlord', 'undressing', 'bathtub', 'hammer horror', 'voyeurism']","['Hilary Swank', 'Jeffrey Dean Morgan', 'Christopher Lee', 'Lee Pace', 'Aunjanue Ellis']",24
2878,2878,55393,¿Cómo se escribe amor?,The Rewrite,"['Romance', 'Comedia']",['Marc Lawrence'],"['professor', 'teaching', 'pommy']","['Hugh Grant', 'Marisa Tomei', 'Bella Heathcote', 'J.K. Simmons', 'Chris Elliott']",22
2879,2879,55404,The Ring (La señal),The Ring,"['Terror', 'Misterio']",['Gore Verbinski'],"['journalist', 'drowning', 'island', 'television', 'horse', 'investigation', 'telephone', 'supernatural', 'remake', 'paranormal', 'curse', 'cabin in the woods', 'ghost', 'well', 'videotape', 'mysterious death']","['Naomi Watts', 'Martin Henderson', 'David Dorfman', 'Brian Cox', 'Jane Alexander']",22
2898,2898,55550,La letra escarlata,The Scarlet Letter,"['Drama', 'Historia', 'Romance']",['Roland Joffé'],"['based on novel or book', 'burning of witches', 'puritan', 'pregnancy', 'period drama', 'extramarital affair']","['Demi Moore', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky', 'Edward Hardwicke']",32
2899,2899,55561,El rey Escorpión,The Scorpion King,"['Acción', 'Fantasía', 'Aventura', 'Ciencia ficción']",['Chuck Russell'],"['egypt', 'temple']","['Dwayne Johnson', 'Kelly Hu', 'Michael Clarke Duncan', 'Steven Brand', 'Bernard Hill']",53
2903,2903,55609,La vida secreta de Walter Mitty,The Secret Life of Walter Mitty,"['Aventura', 'Comedia', 'Drama', 'Fantasía']",['Ben Stiller'],"['himalaya', 'photographer', 'magazine', 'iceland', 'daydream', 'photograph', 'shark', 'fired from the job', 'skateboard', 'dreamer', 'online dating', 'daydreaming']","['Ben Stiller', 'Kristen Wiig', 'Patton Oswalt', 'Shirley MacLaine', 'Adam Scott']",44
2904,2904,55640,La serpiente y el arco iris,The Serpent and the Rainbow,"['Terror', 'Suspense']",['Wes Craven'],"['boston', 'revolution', 'hallucination', 'spider', 'haiti', 'amazon', 'superstition', 'jungle', 'tarantula', 'chained', 'anthropologist', 'zombification', 'rite', 'death certificate', 'airliner']","['Bill Pullman', 'Cathy Tyson', 'Zakes Mokae', 'Paul Winfield', 'Brent Jennings']",22
2906,2906,55643,Las sesiones,The Sessions,"['Drama', 'Romance', 'Comedia']",['Ben Lewin'],"['cat', 'virgin', 'narration', 'wheelchair', 'graduation', 'based on a true story', 'sexual arousal', 'judaism', 'power outage', 'intimate', 'catholic church', 'naked', 'sexual awakening', 'male virgin', 'woman crying', 'sponge bath', 'catholic priest', 'jealous husband', 'iron lung', 'sex surrogate', 'polio', 'crying woman', 'polio victim', 'jewish man', 'gurney', 'sexual pleasure', 'pity sex', 'jewish convert', 'handicap sex', 'sexual exploration', 'thrift store']","['John Hawkes', 'Helen Hunt', 'William H. Macy', 'Moon Bloodgood', 'Annika Marks']",31
2907,2907,55651,La sombra,The Shadow,"['Aventura', 'Fantasía', 'Acción', 'Suspense', 'Ciencia ficción']",['Russell Mulcahy'],"['new york', 'atomic bomb', 'ladykiller', 'hypnosis', 'superhero', 'based on comic', 'noir', 'radio series', 'invisibility', 'the shadow']","['Alec Baldwin', 'John Lone', 'Penelope Ann Miller', 'Peter Boyle', 'Ian McKellen']",65
2908,2908,55679,El resplandor,The Shining,"['Terror', 'Suspense']",['Stanley Kubrick'],"['hotel', 'montana', 'isolation', 'hotelier', 'oregon', 'colorado', 'maze', 'bartender', 'ax', 'delusion', 'loneliness', 'caretaker', 'vision', 'snow', 'writer', 'alcoholic', 'cult film', 'snowed in', 'off season']","['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers', 'Barry Nelson']",22
2910,2910,55726,El sexto sentido,The Sixth Sense,"['Misterio', 'Suspense', 'Drama']",['M. Night Shyamalan'],"['philadelphia', 'child abuse', 'loss of loved one', 'sense of guilt', 'confidence', 'psychology', 'dying and death', 'marriage crisis', 'afterlife', 'single', 'paranormal phenomena', 'cowardliness', 'single mother', 'school play', 'ghost', 'child', 'spiritism']","['Bruce Willis', 'Toni Collette', 'Olivia Williams', 'Haley Joel Osment', 'Donnie Wahlberg']",33
2911,2911,55728,La llave del mal,The Skeleton Key,"['Drama', 'Terror', 'Misterio', 'Suspense']",['Iain Softley'],"['nurse', 'secret', 'dream', 'fight', 'kidnapping', 'new orleans', 'key', 'plantation', 'voodoo', 'party', 'lawyer', 'blood', 'violence', 'attic', 'occult']","['Kate Hudson', 'Gena Rowlands', 'Peter Sarsgaard', 'John Hurt', 'Joy Bryant']",43
2920,2920,55785,Sonrisas y lágrimas,The Sound of Music,"['Drama', 'Familia', 'Música', 'Romance']",['Robert Wise'],"['resistance', 'austria', 'world war ii', 'musical', 'music competition', 'salzburg', 'based on play or musical', 'classic', 'alps', 'governess', 'convent', 'music contest', 'novice', 'puppet show', 'nun in love', 'nazi occupation', '1930s']","['Julie Andrews', 'Christopher Plummer', 'Bill Lee', 'Eleanor Parker', 'Richard Haydn']",41
2921,2921,55802,Aquí y ahora,The Spectacular Now,"['Comedia', 'Drama', 'Romance']",['James Ponsoldt'],"['based on novel or book', 'alcoholism', 'coming of age', 'teenager', 'high school student', 'based on young adult novel']","['Miles Teller', 'Shailene Woodley', 'Brie Larson', 'Dayo Okeniyi', 'Masam Holden']",31
2922,2922,55810,The Spirit,The Spirit,"['Acción', 'Comedia', 'Suspense', 'Crimen', 'Ciencia ficción']",['Frank Miller'],"['secret identity', 'robber', 'mask', 'frog', 'based on comic', 'back from the dead']","['Gabriel Macht', 'Scarlett Johansson', 'Samuel L. Jackson', 'Eva Mendes', 'Paz Vega']",62
2923,2923,55815,Bob Esponja: La película,The SpongeBob SquarePants Movie,"['Animación', 'Comedia', 'Familia']",['Stephen Hillenburg'],"['ocean', 'sea', 'star', 'water', 'freeze', 'spongebob']","['Tom Kenny', 'Clancy Brown', 'Rodger Bumpass', 'Bill Fagerbakke', 'Carolyn Lawrence']",35
2924,2924,55825,Una historia de Brooklyn,The Squid and the Whale,"['Comedia', 'Drama']",['Noah Baumbach'],"['museum', 'childhood memory', 'uniform', 'independent film', 'writer', 'new york city', 'masturbation', 'private', 'brooklyn, new york city', 'tryst', '1980s']","['Jeff Daniels', 'Laura Linney', 'Jesse Eisenberg', 'Owen Kline', 'William Baldwin']",20
2926,2926,55867,El extraño,The Stranger,"['Crimen', 'Drama', 'Misterio', 'Suspense']",['Orson Welles'],"['clock tower', 'clock', 'professor', 'nazi', 'connecticut', 'film noir', 'convert', 'supreme court justice']","['Edward G. Robinson', 'Loretta Young', 'Orson Welles', 'Philip Merivale', 'Richard Long']",43
2928,2928,55875,Los extraños,The Strangers,"['Suspense', 'Terror', 'Misterio']",['Bryan Bertino'],"['mask', 'victim of murder', 'murder', 'bag over head', 'slasher', 'psychological thriller', 'home invasion', 'very little dialogue']","['Liv Tyler', 'Scott Speedman', 'Gemma Ward', 'Laura Margolis', 'Kip Weeks']",34
2953,2953,56073,The Town: Ciudad de ladrones,The Town,"['Crimen', 'Drama', 'Suspense']",['Ben Affleck'],"['based on novel or book', 'money laundering', 'ambulance', 'boston', 'massachusetts', 'bank manager', 'drug dealer', 'florist', 'flower shop', 'hold-up robbery', 'volunteer', 'stolen money', 'friends', 'car set on fire', 'boston garden', 'police chase', 'best friend', 'fenway park']","['Ben Affleck', 'Rebecca Hall', 'Jeremy Renner', 'Jon Hamm', 'Blake Lively']",31
2954,2954,56089,Transporter,The Transporter,"['Acción', 'Crimen', 'Suspense']","['Louis Leterrier', 'Corey Yuen']","['car journey', 'transportation', 'human trafficking', 'car']","['Jason Statham', 'Shu Qi', 'François Berléand', 'Matt Schulze', 'Ric Young']",32
2956,2956,56102,Los límites de la verdad,The Trials of Cate McCall,['Drama'],['Karen Moncrieff'],['woman director'],"['Kate Beckinsale', 'Nick Nolte', 'James Cromwell', 'Mark Pellegrino', 'Clancy Brown']",9
